source,fit,company_name,country,company_industry,categories,company_location,address,company_description,shortAbout,linkedin_followers,domain,linkedin_company_url,linkedin_search_term,linkedin_search_params,id,code,title,createdAt,updatedAt,logo,hidden,highlights,locationLng,locationLat,invitationCode,isActive,emails,phones
linkedin,true,Daily Software Jobs,Egypt,IT Services and IT Consulting,,Cairo,,Collecting and posting opportunities relates to software development and testing.,,43000,,https://www.linkedin.com/company/daily-software-jobs/,softwarese,"[{""keywords"":""softwarese"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""106155005"",""100459316"",""104305776""]}]",,,,,,,,,,,,,,
linkedin,true,Web Development Club,United Arab Emirates,Higher Education,,"Sharjah, Sharjah",,A student-run organization dedicated to web development in the American University of Sharjah,,64,,https://www.linkedin.com/company/web-development-club/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Web Development Emilia Afet,United Arab Emirates,Advertising Services,,"Al Barsha First, Dubai",,"• Creating graphic posts on social media • Creating advanced photomanipulations • Creating web banners • Creating advertising materials for printing (leaflets, rollups, posters, business card) • Logo design • Photo retouching • Web development",,69,,https://www.linkedin.com/company/web-development-emilia-afet/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Web DevelOpment Soluti0ns,Egypt,Software Development,,Luxor,,Offers a variety of website design and development services,,49,,https://www.linkedin.com/company/web-development-soluti0ns/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,SK Digital - Web Development & Digital Marketing Services,United Arab Emirates,Information Technology & Services,,"Hor Al Anz, Dubai",,"SK Digital is a digital marketing agency that specializes in SEO, Web Development, content creation, SMM, Google Ads",,2000,,https://www.linkedin.com/company/sk-digital-ae/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,web development uk,United Arab Emirates,Entertainment Providers,,United Arab Emirates,,Dubai Travel and Toursim,,105,,https://www.linkedin.com/company/web-development-uk/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Web development Marketing services,United Arab Emirates,IT Services and IT Consulting,,dubai,,Web development Marketing services,,24,,https://www.linkedin.com/company/web-development-marketing-services/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Eldeep Web Development,Egypt,Software Development,,"Giza, Giza",,"A new foundation in Egypt, Established in 2019 We are here (our objective) to steer clients to the best and the easiest way for business development & how to market their products with the best way Eldeep specialized in web development , web applications and social media advertising...",,352,,https://www.linkedin.com/company/eldeepwebdev/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Web Masters Technologies,United Arab Emirates,IT Services and IT Consulting,,"Dubai, Dubai",,"Web Masters LLC was founded in 1989 (formerly known as Computer Point). It is based in Dubai, UAE with operations/clients across the Middle East and Asia. We have about 60 dedicated techno commercial professionals, and an experience of about 500 man-years behind us. Web Masters LLC has outstanding competences...",,5000,,https://www.linkedin.com/company/web-masters-technologies/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,The Web Digitizers,United Arab Emirates,Advertising Services,,"Dubai ,",,Web Development,,2000,,https://www.linkedin.com/company/the-web-digitizers/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,2CG – Web Development & Digital Marketing Agency (Dubai),United Arab Emirates,Advertising Services,,"Dubai, Dubai",,"In an effort to harness the power of the Web through Marketing, two dynamic girls came together to conceive 2CG. Led on by their sole passion for Marketing...",,199,,https://www.linkedin.com/company/2cguae/,web development,"[{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]},{""keywords"":""web development"",""origin"":""FACETED_SEARCH"",""spellCorrectionEnabled"":""true"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
